epoch,MaP,MaP@[IoU=50],MaP@[IoU=75],MaP@[area=large],MaP@[area=medium],MaP@[area=small],Recall@[area=large],Recall@[area=medium],Recall@[area=small],Recall@[max_detections=100],Recall@[max_detections=10],Recall@[max_detections=1],box_loss,class_loss,loss,val_box_loss,val_class_loss,val_loss
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7481493949890137,148.05104064941406,151.79920959472656,5.1835222244262695,70.5968017578125,75.78031158447266
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.814038038253784,33.56034851074219,36.374393463134766,4.207428932189941,21.319246292114258,25.526676177978516
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2461180686950684,6.256476879119873,8.502596855163574,4.094398021697998,5.19058895111084,9.284988403320312
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9344557523727417,1.8848577737808228,3.8193137645721436,4.3935112953186035,2.6303224563598633,7.023834228515625
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704827904701233,0.9925712943077087,2.697399377822876,4.083428382873535,2.1041078567504883,6.187536716461182
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5354270935058594,0.6878125071525574,2.2232396602630615,4.0451436042785645,1.956279993057251,6.0014238357543945
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407147765159607,0.5632055401802063,1.970353364944458,3.6729986667633057,2.0689759254455566,5.741974353790283
7,0.007592771202325821,0.04306216165423393,0.0,0.09603960067033768,0.012267319485545158,0.0,0.12222222238779068,0.03695652261376381,0.0,0.0234375,0.0234375,0.01614583283662796,1.2954593896865845,0.4844483435153961,1.779907464981079,3.221161127090454,1.0385626554489136,4.259724140167236
8,0.41761502623558044,0.7832666039466858,0.4390546381473541,0.24729925394058228,0.4446851909160614,0.42479023337364197,0.3222222328186035,0.47065216302871704,0.47472527623176575,0.46562498807907104,0.46562498807907104,0.08906249701976776,1.201690435409546,0.4237128794193268,1.6254032850265503,1.8531830310821533,0.6041540503501892,2.457336902618408
9,0.3165702521800995,0.7590295076370239,0.1265150010585785,0.4585965871810913,0.44977784156799316,0.20261934399604797,0.5333333611488342,0.5554347634315491,0.2131868153810501,0.3921875059604645,0.3921875059604645,0.05677083507180214,1.134260654449463,0.3857824504375458,1.5200426578521729,1.947007417678833,0.5767915844917297,2.523798942565918
10,0.6228663921356201,0.9879370331764221,0.7019627690315247,0.12846533954143524,0.6319395303726196,0.6746304631233215,0.1666666716337204,0.6847826242446899,0.704395592212677,0.6697916388511658,0.6697916388511658,0.09583333134651184,1.047714352607727,0.3537120521068573,1.4014264345169067,1.308822512626648,0.4100493788719177,1.718871831893921
11,0.28950297832489014,0.8309072852134705,0.08909041434526443,0.1302231401205063,0.4564283788204193,0.19738933444023132,0.4333333373069763,0.47826087474823,0.3373626470565796,0.40937501192092896,0.3604166805744171,0.02864583395421505,0.997266411781311,0.3312157690525055,1.3284825086593628,2.1293396949768066,1.7593246698379517,3.888664484024048
12,0.6087697148323059,0.9890652894973755,0.7218007445335388,0.5672524571418762,0.6020368337631226,0.6307224035263062,0.6000000238418579,0.655434787273407,0.694505512714386,0.6713541746139526,0.6666666865348816,0.09062500298023224,0.9541849493980408,0.3099154531955719,1.2641005516052246,1.4026395082473755,0.5478406548500061,1.9504801034927368
13,0.5841501951217651,0.978419840335846,0.6123758554458618,0.21089108288288116,0.5576229095458984,0.6753640174865723,0.21111111342906952,0.627173900604248,0.7131868004798889,0.6484375,0.6484375,0.0911458358168602,0.9234130382537842,0.29606208205223083,1.2194747924804688,1.5114872455596924,0.4295501410961151,1.9410374164581299
14,0.6936185359954834,1.0,0.9282910227775574,0.5454031229019165,0.7047852873802185,0.7098602056503296,0.5555555820465088,0.7532608509063721,0.7560439705848694,0.745312511920929,0.745312511920929,0.10625000298023224,0.9106540083885193,0.29228755831718445,1.2029414176940918,1.198911190032959,0.6714066863059998,1.870317816734314
15,0.7051425576210022,0.9996401071548462,0.9154875874519348,0.4798915684223175,0.7612787485122681,0.670158863067627,0.5,0.7956521511077881,0.70659339427948,0.7395833134651184,0.7395833134651184,0.1041666641831398,0.849137544631958,0.27629154920578003,1.125429630279541,1.0423012971878052,0.3963618278503418,1.4386630058288574
16,0.7364063858985901,0.9894100427627563,0.8964523077011108,0.4926135540008545,0.8071788549423218,0.6833630204200745,0.5111111402511597,0.8391304612159729,0.7351648211479187,0.7744791507720947,0.7744791507720947,0.109375,0.8170686960220337,0.26095250248908997,1.0780211687088013,0.9389002919197083,0.2823604345321655,1.221260666847229
17,0.4359002709388733,0.8299296498298645,0.35172414779663086,0.11175742745399475,0.6180946230888367,0.40713074803352356,0.5111111402511597,0.657608687877655,0.504395604133606,0.578125,0.5697916746139526,0.0,0.8049074411392212,0.25694525241851807,1.0618528127670288,1.558143138885498,1.6303123235702515,3.18845534324646
18,0.4891062378883362,0.8877702355384827,0.4390256702899933,0.18759220838546753,0.6461809873580933,0.5040300488471985,0.7222222089767456,0.6728261113166809,0.5505494475364685,0.6171875,0.6104166507720947,0.0,0.7473172545433044,0.24342066049575806,0.990738034248352,1.5391960144042969,1.8666846752166748,3.4058806896209717
19,0.5735403895378113,0.9993034601211548,0.6785914301872253,0.5712871551513672,0.5777857303619385,0.5795608758926392,0.5777778029441833,0.635869562625885,0.6285714507102966,0.629687488079071,0.6270833611488342,0.08177082985639572,0.7554976344108582,0.23898352682590485,0.9944810271263123,1.5023382902145386,0.5712806582450867,2.0736188888549805
20,0.6769581437110901,0.9977878928184509,0.9288980960845947,0.6137033700942993,0.6881300806999207,0.6774411201477051,0.6555555462837219,0.731521725654602,0.708791196346283,0.7171875238418579,0.7093750238418579,0.09739582985639572,0.7268235683441162,0.23398682475090027,0.9608103036880493,1.297767162322998,0.394096702337265,1.6918638944625854
21,0.7844182252883911,0.9990487694740295,0.9778375029563904,0.586236834526062,0.8008469939231873,0.7934128046035767,0.644444465637207,0.85326087474823,0.8461538553237915,0.8401041626930237,0.8401041626930237,0.10208333283662796,0.7386322021484375,0.23405370116233826,0.9726857542991638,0.8385202884674072,0.2539719343185425,1.0924923419952393
22,0.6825907230377197,0.9999486804008484,0.8635724782943726,0.5837183594703674,0.6540651917457581,0.725134015083313,0.6111111044883728,0.6847826242446899,0.7615384459495544,0.7177083492279053,0.7177083492279053,0.0989583358168602,0.7136213779449463,0.22769421339035034,0.9413156509399414,1.2598212957382202,0.35629427433013916,1.6161155700683594
23,0.7270824313163757,0.9998979568481445,0.9998979568481445,0.6457095742225647,0.7084693908691406,0.7720792293548584,0.6777777671813965,0.7326086759567261,0.8197802305221558,0.7713541388511658,0.7713541388511658,0.0963541641831398,0.7320964932441711,0.22852490842342377,0.9606215357780457,1.073994755744934,0.3382180631160736,1.4122127294540405
24,0.7897049784660339,1.0,0.9891192317008972,0.6401461362838745,0.7853911519050598,0.8187521696090698,0.6555555462837219,0.804347813129425,0.8461538553237915,0.817187488079071,0.817187488079071,0.11562500149011612,0.7063937783241272,0.22272679209709167,0.9291207194328308,0.9703524112701416,0.27264404296875,1.2429964542388916
25,0.7566288709640503,1.0,0.9271922707557678,0.5143564343452454,0.7478660941123962,0.81428462266922,0.5555555820465088,0.7989130616188049,0.8395604491233826,0.8067708611488342,0.8067708611488342,0.09791667014360428,0.6869009137153625,0.21940021216869354,0.9063011407852173,0.8954747319221497,0.2550826668739319,1.150557279586792
26,0.8038603663444519,1.0,0.9900474548339844,0.6735148429870605,0.8219236731529236,0.8037728071212769,0.6888889074325562,0.8500000238418579,0.8483516573905945,0.8416666388511658,0.8416666388511658,0.109375,0.6581332087516785,0.2087007462978363,0.8668339252471924,0.7672738432884216,0.21816346049308777,0.985437273979187
27,0.5807362794876099,0.9994357228279114,0.6052000522613525,0.5834865570068359,0.5495232343673706,0.6311274766921997,0.6111111044883728,0.594565212726593,0.6681318879127502,0.6302083134651184,0.629687488079071,0.08124999701976776,0.654097855091095,0.21007342636585236,0.8641714453697205,1.538116693496704,0.35660120844841003,1.8947181701660156
28,0.7949656248092651,1.0,0.9580657482147217,0.5164073705673218,0.8003516793251038,0.8262113928794861,0.5444444417953491,0.8293478488922119,0.8549450635910034,0.828125,0.828125,0.1145833358168602,0.6590308547019958,0.2069956511259079,0.8660263419151306,0.8849493861198425,0.24235416948795319,1.1273037195205688
29,0.8022400140762329,1.0,0.9800943732261658,0.6203677654266357,0.8248158097267151,0.8142439723014832,0.644444465637207,0.8510869741439819,0.8461538553237915,0.839062511920929,0.839062511920929,0.1119791641831398,0.6476191282272339,0.2057676762342453,0.8533867001533508,0.8233241438865662,0.23543554544448853,1.0587598085403442
30,0.7313979864120483,1.0,0.9516045451164246,0.579286515712738,0.7036623358726501,0.8050606846809387,0.6000000238418579,0.7228260636329651,0.8208791017532349,0.7635416388511658,0.7635416388511658,0.11041666567325592,0.6244782209396362,0.19722117483615875,0.8216992616653442,1.0884745121002197,0.2870901823043823,1.3755648136138916
31,0.7037949562072754,0.9997445344924927,0.854982852935791,0.6974257230758667,0.7370023727416992,0.6721253395080566,0.7111111283302307,0.758695662021637,0.6989011168479919,0.7281249761581421,0.7281249761581421,0.10364583134651184,0.6011781096458435,0.19489246606826782,0.7960707545280457,1.1281534433364868,0.28805458545684814,1.4162081480026245
32,0.7599444389343262,0.9998974204063416,0.9749965071678162,0.6626237630844116,0.7257081270217896,0.8104374408721924,0.699999988079071,0.75,0.8307692408561707,0.785937488079071,0.785937488079071,0.11770833283662796,0.6260757446289062,0.19785310328006744,0.8239288926124573,0.9196227788925171,0.24679690599441528,1.1664198637008667
33,0.8112577795982361,1.0,0.9441219568252563,0.4970957040786743,0.8301969170570374,0.8390639424324036,0.5111111402511597,0.85326087474823,0.8648351430892944,0.8427083492279053,0.8427083492279053,0.11874999850988388,0.6174493432044983,0.19340866804122925,0.8108579516410828,0.8070511221885681,0.2953051030635834,1.102356195449829
34,0.8063456416130066,1.0,1.0,0.6653308272361755,0.7988886833190918,0.8226953148841858,0.6777777671813965,0.834782600402832,0.8351648449897766,0.8276041746139526,0.8276041746139526,0.11302082985639572,0.5879986882209778,0.18834765255451202,0.7763463854789734,0.8156177401542664,0.22397446632385254,1.0395922660827637
35,0.8057658672332764,1.0,1.0,0.6748074889183044,0.8091287612915039,0.8306267857551575,0.6777777671813965,0.856521725654602,0.8516483306884766,0.8458333611488342,0.8458333611488342,0.10729166865348816,0.6044833064079285,0.19209513068199158,0.7965781688690186,0.7873578667640686,0.2232179492712021,1.010575771331787
36,0.6906863451004028,1.0,0.9015613794326782,0.6346534490585327,0.6291187405586243,0.7614158391952515,0.6555555462837219,0.6630434989929199,0.7835164666175842,0.7197916507720947,0.7197916507720947,0.10000000149011612,0.5880605578422546,0.18709011375904083,0.7751505970954895,1.3198789358139038,0.5779767632484436,1.897855520248413
37,0.8151071071624756,0.9997947812080383,0.9997947812080383,0.6264026165008545,0.8212921619415283,0.8338445425033569,0.6333333253860474,0.852173924446106,0.8527472615242004,0.8421875238418579,0.8421875238418579,0.11145833134651184,0.5722833275794983,0.18158195912837982,0.7538653612136841,0.8458918333053589,0.25411784648895264,1.1000096797943115
38,0.8192690014839172,0.9996922016143799,0.9861043095588684,0.6116611957550049,0.8387294411659241,0.8261727690696716,0.644444465637207,0.8673912882804871,0.8417582511901855,0.8447916507720947,0.8447916507720947,0.11354167014360428,0.559073269367218,0.18252836167812347,0.7416015863418579,0.7690122127532959,0.28780850768089294,1.0568207502365112
39,0.8027138113975525,1.0,1.0,0.6788366436958313,0.8156477808952332,0.8024570345878601,0.699999988079071,0.8369565010070801,0.8252747058868408,0.824999988079071,0.824999988079071,0.11249999701976776,0.5748282670974731,0.18089692294597626,0.755725085735321,0.7684361338615417,0.20929740369319916,0.9777336716651917
40,0.7428289651870728,1.0,0.973084032535553,0.7386138439178467,0.7515217661857605,0.7476799488067627,0.7444444298744202,0.790217399597168,0.791208803653717,0.7885416746139526,0.7885416746139526,0.10052083432674408,0.5710382461547852,0.17861880362033844,0.7496570348739624,1.0125185251235962,0.2524035573005676,1.264922022819519
41,0.8302638530731201,1.0,1.0,0.7391089200973511,0.8392484188079834,0.8336732983589172,0.7555555701255798,0.8500000238418579,0.8582417368888855,0.8494791388511658,0.8494791388511658,0.11354167014360428,0.5362585186958313,0.17188116908073425,0.7081396579742432,0.7483917474746704,0.20715007185935974,0.9555418491363525
42,0.8244166374206543,1.0,0.9900990128517151,0.667722761631012,0.8375171422958374,0.8392123579978943,0.6777777671813965,0.8619565367698669,0.8615384697914124,0.8531249761581421,0.8531249761581421,0.12291666865348816,0.5328795909881592,0.171355202794075,0.7042347192764282,0.7541871666908264,0.20987153053283691,0.9640588164329529
43,0.8375424742698669,1.0,1.0,0.7168316841125488,0.8590530753135681,0.8306730389595032,0.7333333492279053,0.8782608509063721,0.8461538553237915,0.856249988079071,0.856249988079071,0.1171875,0.5652964115142822,0.17652586102485657,0.7418223023414612,0.7098541855812073,0.19772259891033173,0.9075767993927002
44,0.8042083382606506,1.0,1.0,0.7377809286117554,0.8294811248779297,0.7955582141876221,0.7666666507720947,0.852173924446106,0.8186812996864319,0.8322916626930237,0.8322916626930237,0.11822916567325592,0.5268725156784058,0.17060647904872894,0.6974790096282959,0.7469059824943542,0.23191982507705688,0.9788258075714111
45,0.8045812249183655,1.0,1.0,0.7041725516319275,0.8074905872344971,0.8329863548278809,0.7222222089767456,0.845652163028717,0.8549450635910034,0.8442708253860474,0.8442708253860474,0.10885416716337204,0.532830536365509,0.17060573399066925,0.7034363150596619,0.7741402983665466,0.20393873751163483,0.9780790209770203
46,0.8240521550178528,1.0,1.0,0.6716957688331604,0.8165684938430786,0.8492888808250427,0.6777777671813965,0.8402174115180969,0.8670329451560974,0.8453124761581421,0.8453124761581421,0.11822916567325592,0.5231028199195862,0.16779664158821106,0.6908994317054749,0.7360612750053406,0.2042008489370346,0.9402621388435364
47,0.6942108273506165,1.0,0.9328184723854065,0.5767468214035034,0.691544771194458,0.7097838521003723,0.6000000238418579,0.727173924446106,0.7362637519836426,0.7255208492279053,0.7255208492279053,0.09531249850988388,0.5084429383277893,0.16427172720432281,0.6727144718170166,1.1447205543518066,0.3430496156215668,1.487770438194275
48,0.7459343671798706,1.0,0.9611925482749939,0.6372937560081482,0.7603810429573059,0.7510570883750916,0.644444465637207,0.79347825050354,0.7747252583503723,0.7776041626930237,0.7776041626930237,0.0989583358168602,0.5088874697685242,0.16369099915027618,0.6725782752037048,0.9748069047927856,0.2537887990474701,1.2285957336425781
49,0.8131570816040039,1.0,0.977877140045166,0.6129813194274902,0.8172887563705444,0.8143105506896973,0.644444465637207,0.845652163028717,0.8384615182876587,0.832812488079071,0.832812488079071,0.11874999850988388,0.503058671951294,0.16150499880313873,0.6645637154579163,0.8136516213417053,0.21801196038722992,1.031663417816162
